frame_number,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.5094091296195984,0.28478044271469116,-1.168858289718628,0.5293053388595581,0.24532723426818848,-1.1000168323516846,0.5435396432876587,0.24505537748336792,-1.1002724170684814,0.5587154626846313,0.245289146900177,-1.1002583503723145,0.48745909333229065,0.24864794313907623,-1.1198068857192993,0.4695371985435486,0.25127190351486206,-1.1199129819869995,0.45516878366470337,0.2540011405944824,-1.1205116510391235,0.5831741690635681,0.2686882019042969,-0.6420403122901917,0.44163957238197327,0.28641265630722046,-0.7230542302131653,0.5395649671554565,0.34138235449790955,-0.9973148107528687,0.4908668100833893,0.35071027278900146,-1.0200022459030151,0.7005218267440796,0.5905399918556213,-0.2631814479827881,0.36319249868392944,0.5985196828842163,-0.488492876291275,0.7462856769561768,0.9624355435371399,-0.09937603771686554,0.302889883518219,0.9399740695953369,-0.4015797972679138,0.714857816696167,1.288886547088623,-0.5089102983474731,0.30563029646873474,1.1957499980926514,-0.7473793625831604,0.7231314182281494,1.3829808235168457,-0.6118260622024536,0.28226685523986816,1.2726280689239502,-0.8683053255081177,0.7143608331680298,1.3737469911575317,-0.7282947301864624,0.3049296438694,1.2591499090194702,-0.9586179852485657,0.7007837891578674,1.3383934497833252,-0.5756893754005432,0.31865522265434265,1.2317737340927124,-0.7972308397293091,0.6628848314285278,1.274333119392395,0.008474813774228096,0.41798344254493713,1.2706574201583862,-0.0054794615134596825,0.6427488327026367,1.8608473539352417,-0.12439926713705063,0.4174799919128418,1.8503708839416504,-0.14529551565647125,0.6580115556716919,2.420652151107788,0.33490386605262756,0.4159584939479828,2.442272901535034,0.08756484091281891,0.6639672517776489,2.496105909347534,0.3490774929523468,0.41321223974227905,2.5319466590881348,0.08731786906719208,0.6217424869537354,2.5856740474700928,-0.22342947125434875,0.4343767762184143,2.5930566787719727,-0.5324065089225769
1,0.48910242319107056,0.30334582924842834,-1.165969967842102,0.5096438527107239,0.26743027567863464,-1.1053426265716553,0.5247274041175842,0.2681960165500641,-1.1055880784988403,0.5420717000961304,0.268969863653183,-1.1055988073349,0.468270480632782,0.27005621790885925,-1.120851993560791,0.45376458764076233,0.2728838622570038,-1.1209708452224731,0.43701744079589844,0.2763288617134094,-1.1214890480041504,0.5652700066566467,0.29210853576660156,-0.6842545866966248,0.4228692948818207,0.30779126286506653,-0.7469033598899841,0.5213499665260315,0.36293676495552063,-1.005957841873169,0.46747756004333496,0.3700805604457855,-1.023789644241333,0.6821548938751221,0.6002987623214722,-0.33639630675315857,0.34725505113601685,0.621494472026825,-0.49330371618270874,0.7364049553871155,0.9691544771194458,-0.18044322729110718,0.3010249733924866,0.9522342085838318,-0.3926323652267456,0.6991478204727173,1.238294005393982,-0.5547329783439636,0.3373737037181854,1.1452710628509521,-0.7425968050956726,0.7021900415420532,1.3245418071746826,-0.6575933694839478,0.3399597108364105,1.21593177318573,-0.8648090362548828,0.6879556775093079,1.3050481081008911,-0.7646474242210388,0.3377120792865753,1.1906818151474,-0.9435664415359497,0.6776634454727173,1.270817518234253,-0.614429771900177,0.3467625677585602,1.1462328433990479,-0.788303017616272,0.6502025723457336,1.2614914178848267,0.00783754326403141,0.4164477288722992,1.2588309049606323,-0.004976916126906872,0.6270524263381958,1.8156795501708984,-0.1713520884513855,0.4063247740268707,1.7971534729003906,-0.18002638220787048,0.6451929807662964,2.370371103286743,0.2639814615249634,0.403679221868515,2.3842408657073975,0.038530632853507996,0.6503681540489197,2.445448398590088,0.2769525945186615,0.4035206735134125,2.4722671508789062,0.03772754222154617,0.6095215082168579,2.5313220024108887,-0.27519482374191284,0.4193006157875061,2.535454511642456,-0.5540395975112915
2,0.4865652918815613,0.30345362424850464,-1.0694175958633423,0.5052138566970825,0.26593682169914246,-1.0064494609832764,0.5215933918952942,0.2667960524559021,-1.0066887140274048,0.5356622934341431,0.26847708225250244,-1.0067670345306396,0.4606862962245941,0.26849013566970825,-1.0243358612060547,0.45036810636520386,0.2720787227153778,-1.0243847370147705,0.43609029054641724,0.27626436948776245,-1.024872064590454,0.5584360957145691,0.29567381739616394,-0.5917624831199646,0.4194253981113434,0.3091740012168884,-0.6634959578514099,0.5198153257369995,0.3590076267719269,-0.9123541116714478,0.46053069829940796,0.3636518716812134,-0.9326598048210144,0.6724569797515869,0.5995170474052429,-0.28047966957092285,0.3437119126319885,0.6213406920433044,-0.4782380163669586,0.7294374704360962,0.9696218371391296,-0.11337487399578094,0.2996153235435486,0.9549976587295532,-0.3678763508796692,0.6950068473815918,1.2394884824752808,-0.4521309435367584,0.3388267755508423,1.1463075876235962,-0.7330235242843628,0.7029096484184265,1.3281532526016235,-0.5487973093986511,0.33723434805870056,1.2392948865890503,-0.8483357429504395,0.6902447938919067,1.3187332153320312,-0.6554738283157349,0.3441537022590637,1.2222046852111816,-0.9261834025382996,0.6773802042007446,1.2842977046966553,-0.5126751661300659,0.35206374526023865,1.1867880821228027,-0.7769573926925659,0.6353219747543335,1.2389148473739624,0.013656498864293098,0.41440239548683167,1.2313281297683716,-0.01106293685734272,0.6154452562332153,1.784524917602539,-0.17599977552890778,0.40559443831443787,1.7601248025894165,-0.206309512257576,0.6392987966537476,2.327099323272705,0.22977375984191895,0.4041094183921814,2.342087745666504,-0.011552045121788979,0.6448323130607605,2.397490978240967,0.2414173185825348,0.40343108773231506,2.4297027587890625,-0.014947867020964622,0.6029332876205444,2.489572048187256,-0.2887852191925049,0.41886359453201294,2.4927515983581543,-0.5923846960067749
3,0.4849607050418854,0.30364418029785156,-1.1106388568878174,0.5048452615737915,0.269846111536026,-1.0530673265457153,0.5205341577529907,0.27021822333335876,-1.0533092021942139,0.5334690809249878,0.27150487899780273,-1.0534435510635376,0.46067267656326294,0.27385756373405457,-1.0680880546569824,0.446895033121109,0.27710360288619995,-1.0682364702224731,0.4381755292415619,0.2804339826107025,-1.068646788597107,0.5571819543838501,0.2960929274559021,-0.6617447733879089,0.42152518033981323,0.31114479899406433,-0.7211582660675049,0.5200666785240173,0.3592201769351959,-0.9608826637268066,0.4604390263557434,0.3642579913139343,-0.978099524974823,0.6650457382202148,0.5954370498657227,-0.3180001974105835,0.3460049331188202,0.6172438859939575,-0.49082207679748535,0.7255431413650513,0.9555404186248779,-0.161897212266922,0.3008366823196411,0.9534961581230164,-0.3941541016101837,0.6688149571418762,1.177568793296814,-0.4963766932487488,0.34902888536453247,1.1505844593048096,-0.7177414894104004,0.667069137096405,1.2609505653381348,-0.5891596078872681,0.34891027212142944,1.2293899059295654,-0.8350114822387695,0.6546319723129272,1.244152545928955,-0.6894747018814087,0.35602208971977234,1.2104960680007935,-0.8943692445755005,0.6476708650588989,1.2121204137802124,-0.5521551370620728,0.3626616597175598,1.1801925897598267,-0.754132091999054,0.6268175840377808,1.173229455947876,0.013076571747660637,0.4156816899776459,1.1650936603546143,-0.010653098113834858,0.6048896312713623,1.704809546470642,-0.1951742321252823,0.3973752558231354,1.6855727434158325,-0.1702287793159485,0.6316190958023071,2.2318875789642334,0.16630426049232483,0.40502214431762695,2.2447216510772705,-0.02990226447582245,0.6365306377410889,2.3025834560394287,0.17633256316184998,0.40543192625045776,2.326860189437866,-0.0382995679974556,0.601193368434906,2.3824784755706787,-0.31862199306488037,0.4208837151527405,2.3876023292541504,-0.5750856399536133
4,0.4854758679866791,0.3036268949508667,-1.1657010316848755,0.5056886076927185,0.2712610065937042,-1.1145681142807007,0.5200440883636475,0.2711889445781708,-1.114730715751648,0.5344161987304688,0.2722824215888977,-1.1148993968963623,0.46196895837783813,0.2764708697795868,-1.1274751424789429,0.4465769827365875,0.2795793116092682,-1.1276564598083496,0.43752843141555786,0.28180375695228577,-1.1280767917633057,0.5552898645401001,0.2948353886604309,-0.7479387521743774,0.423759788274765,0.3126109540462494,-0.7980446815490723,0.5216777324676514,0.360325425863266,-1.0243327617645264,0.462294340133667,0.3664143681526184,-1.039067029953003,0.6657192707061768,0.5934239029884338,-0.41950124502182007,0.3473888337612152,0.6139463186264038,-0.5737065672874451,0.7284848690032959,0.9540464282035828,-0.2610526978969574,0.3086334764957428,0.9505937695503235,-0.4861697554588318,0.683476448059082,1.1981991529464722,-0.5356580018997192,0.35687336325645447,1.1531528234481812,-0.7655279040336609,0.7048651576042175,1.2885507345199585,-0.6147992014884949,0.3561135232448578,1.2289069890975952,-0.8715974688529968,0.673102855682373,1.2777409553527832,-0.7145274877548218,0.3631305694580078,1.21017324924469,-0.9292477369308472,0.6634712815284729,1.242438554763794,-0.5881977677345276,0.3698287606239319,1.18083918094635,-0.7999011874198914,0.6237236261367798,1.1723378896713257,0.012207177467644215,0.414950430393219,1.1654733419418335,-0.010497817769646645,0.6038497090339661,1.724343180656433,-0.1508108675479889,0.39237141609191895,1.711134433746338,-0.1314631551504135,0.6222356557846069,2.2396109104156494,0.2365962713956833,0.4027469754219055,2.250487804412842,0.049108199775218964,0.625806450843811,2.307734489440918,0.24817606806755066,0.4052521288394928,2.32883882522583,0.04361617565155029,0.5948702096939087,2.39035701751709,-0.2378797084093094,0.4156827926635742,2.3905527591705322,-0.49406057596206665
5,0.48387590050697327,0.3059082627296448,-1.1418123245239258,0.5044522285461426,0.27190664410591125,-1.089762568473816,0.5190171599388123,0.27185890078544617,-1.089877724647522,0.5340532064437866,0.2727331817150116,-1.0900206565856934,0.46033987402915955,0.27669188380241394,-1.102237582206726,0.44506826996803284,0.2796202003955841,-1.10235595703125,0.43592119216918945,0.28163835406303406,-1.1027944087982178,0.5540848970413208,0.2953795790672302,-0.7233461141586304,0.423026978969574,0.31359755992889404,-0.7714232206344604,0.5209617018699646,0.36237940192222595,-1.0028736591339111,0.46090593934059143,0.3694755434989929,-1.0167187452316284,0.6640840172767639,0.592390775680542,-0.41960206627845764,0.34684833884239197,0.6151733994483948,-0.5541106462478638,0.7296208143234253,0.9483070969581604,-0.2805524468421936,0.3122442960739136,0.9516714811325073,-0.47504544258117676,0.7292977571487427,1.206192135810852,-0.5437737703323364,0.3712165951728821,1.1649821996688843,-0.7612963318824768,0.7499729990959167,1.297770619392395,-0.6187514066696167,0.37191277742385864,1.2353119850158691,-0.860453724861145,0.7204177975654602,1.2951182126998901,-0.7129603028297424,0.3783693313598633,1.2147352695465088,-0.923409104347229,0.7037016153335571,1.2630994319915771,-0.5945293307304382,0.38455647230148315,1.1898608207702637,-0.7953096628189087,0.6274689435958862,1.1779019832611084,0.010966011323034763,0.415855348110199,1.1747020483016968,-0.009229476563632488,0.6095189452171326,1.7218897342681885,-0.13968344032764435,0.39714622497558594,1.7181007862091064,-0.1183655858039856,0.6266767978668213,2.2342529296875,0.2242744415998459,0.40501150488853455,2.253291606903076,0.021696394309401512,0.6300048232078552,2.303626298904419,0.2344752848148346,0.4105660915374756,2.332674741744995,0.013342441990971565,0.5988847017288208,2.384173631668091,-0.24935948848724365,0.4186994135379791,2.3906636238098145,-0.5098704099655151
6,0.48353537917137146,0.30409982800483704,-1.0758522748947144,0.5044645071029663,0.2708999514579773,-1.022118330001831,0.5186406373977661,0.2715415358543396,-1.022205114364624,0.5341795682907104,0.27262765169143677,-1.022202730178833,0.4610057473182678,0.2748882472515106,-1.0346143245697021,0.4450283646583557,0.27804410457611084,-1.034692406654358,0.43520745635032654,0.28014233708381653,-1.0351649522781372,0.5538011193275452,0.2962425649166107,-0.6693001985549927,0.4222491681575775,0.31195372343063354,-0.7121350169181824,0.5192368626594543,0.3613722026348114,-0.9443828463554382,0.45965051651000977,0.36754971742630005,-0.9572252035140991,0.6620560884475708,0.5930185317993164,-0.3835403323173523,0.3450457453727722,0.6187476515769958,-0.5182228684425354,0.7310588955879211,0.9442386627197266,-0.24501919746398926,0.31449395418167114,0.959458589553833,-0.4252197742462158,0.7423545122146606,1.2062302827835083,-0.5183525681495667,0.36149436235427856,1.1931812763214111,-0.719699501991272,0.7575525045394897,1.30057692527771,-0.5962437391281128,0.35270461440086365,1.2643985748291016,-0.8183192014694214,0.7333441972732544,1.2996727228164673,-0.691308319568634,0.36077266931533813,1.2485815286636353,-0.8946288228034973,0.7159827351570129,1.2682557106018066,-0.5696543455123901,0.371303528547287,1.2211045026779175,-0.7630681395530701,0.6287598609924316,1.1790893077850342,0.010394019074738026,0.4145715832710266,1.1846803426742554,-0.008656764402985573,0.6166492700576782,1.7152256965637207,-0.1468149721622467,0.4041268229484558,1.7085833549499512,-0.14183750748634338,0.6306852102279663,2.2332231998443604,0.2205333411693573,0.4125980734825134,2.2528412342071533,0.010276229120790958,0.6359103918075562,2.3031201362609863,0.23093505203723907,0.41780027747154236,2.333670139312744,0.0032620287965983152,0.6032437086105347,2.385345697402954,-0.25707805156707764,0.4228821396827698,2.3923592567443848,-0.527194082736969
7,0.4813183844089508,0.3033510148525238,-1.0706520080566406,0.5030602216720581,0.26993897557258606,-1.0187668800354004,0.5176690816879272,0.27062833309173584,-1.0188579559326172,0.5336671471595764,0.27173203229904175,-1.0188599824905396,0.4594104290008545,0.27387726306915283,-1.0288883447647095,0.44306817650794983,0.2771187722682953,-1.0289543867111206,0.43367141485214233,0.27942100167274475,-1.0294526815414429,0.5536503791809082,0.296017050743103,-0.6700577139854431,0.42133408784866333,0.31111010909080505,-0.7036803960800171,0.5171016454696655,0.3606410324573517,-0.9410477876663208,0.45663756132125854,0.3665526211261749,-0.9508664011955261,0.6619693040847778,0.5929164290428162,-0.3845810890197754,0.34327632188796997,0.6178448796272278,-0.4874168932437897,0.7329765558242798,0.9427866339683533,-0.24389716982841492,0.3146049678325653,0.9588707685470581,-0.3813977837562561,0.7498703598976135,1.2051972150802612,-0.5161644220352173,0.34535712003707886,1.1967343091964722,-0.698868453502655,0.7729710936546326,1.2944228649139404,-0.5948855876922607,0.3327581286430359,1.2699973583221436,-0.7982159852981567,0.7564861178398132,1.291552186012268,-0.688409686088562,0.33933061361312866,1.2522931098937988,-0.8846312761306763,0.7383483648300171,1.260538101196289,-0.5673924684524536,0.35205724835395813,1.2241989374160767,-0.7470942139625549,0.6285463571548462,1.1804823875427246,0.009552385658025742,0.4120918810367584,1.1860078573226929,-0.0077928840182721615,0.620163083076477,1.715112566947937,-0.11601922661066055,0.4065730571746826,1.71417236328125,-0.13669875264167786,0.6326847672462463,2.215850830078125,0.25100740790367126,0.4137522578239441,2.24052095413208,0.02663743868470192,0.6372998952865601,2.2833757400512695,0.26082083582878113,0.41880854964256287,2.319697618484497,0.02032678946852684,0.6052509546279907,2.3663554191589355,-0.22320556640625,0.4230819344520569,2.3751132488250732,-0.5085378289222717
8,0.48186224699020386,0.305393785238266,-1.0461407899856567,0.5038623809814453,0.2700791656970978,-0.9904981851577759,0.5185835957527161,0.2706933617591858,-0.9906418919563293,0.5341137051582336,0.27189338207244873,-0.9906044006347656,0.4597485661506653,0.27382057905197144,-1.0035617351531982,0.44352155923843384,0.27697181701660156,-1.0036572217941284,0.4336329996585846,0.279593825340271,-1.0041954517364502,0.5538344979286194,0.297760009765625,-0.6187612414360046,0.4213334918022156,0.31206008791923523,-0.6718711853027344,0.5174950361251831,0.3604244887828827,-0.9099624752998352,0.4565967917442322,0.3658747673034668,-0.924393355846405,0.6624361276626587,0.5935953259468079,-0.32992836833000183,0.3428623378276825,0.6185511350631714,-0.4641740322113037,0.7335659861564636,0.9480220079421997,-0.19800463318824768,0.3170541524887085,0.9617889523506165,-0.372966468334198,0.7571610808372498,1.2089860439300537,-0.5121830701828003,0.3626285791397095,1.1829982995986938,-0.699551522731781,0.7770971059799194,1.296081781387329,-0.5896884799003601,0.3652878403663635,1.2543338537216187,-0.8049401044845581,0.7582780718803406,1.2968077659606934,-0.6843347549438477,0.3717651069164276,1.2283790111541748,-0.8895425796508789,0.7402097582817078,1.265636682510376,-0.5643289685249329,0.3779643476009369,1.2015424966812134,-0.7464662194252014,0.6316632032394409,1.1901288032531738,0.012743914499878883,0.41232457756996155,1.1963359117507935,-0.010752368718385696,0.625557541847229,1.7206212282180786,-0.08307992666959763,0.4124661982059479,1.7180888652801514,-0.1499672681093216,0.6348274350166321,2.2184700965881348,0.34061917662620544,0.41458386182785034,2.241921901702881,0.07819995284080505,0.6394927501678467,2.284790515899658,0.3537643551826477,0.4186621308326721,2.3215463161468506,0.07960052788257599,0.6058257222175598,2.3703510761260986,-0.14986221492290497,0.42477282881736755,2.3765203952789307,-0.47430163621902466
9,0.4821775555610657,0.3086516559123993,-1.06100332736969,0.5043694376945496,0.27240970730781555,-1.0100263357162476,0.519248902797699,0.2728513181209564,-1.0100538730621338,0.5345085859298706,0.2736743986606598,-1.0100224018096924,0.45964741706848145,0.2758805453777313,-1.023726224899292,0.4435041844844818,0.278897762298584,-1.0237717628479004,0.43344348669052124,0.28135576844215393,-1.024307370185852,0.5543897151947021,0.29868802428245544,-0.648156464099884,0.42107945680618286,0.3150971829891205,-0.7009433507919312,0.5180420279502869,0.36053046584129333,-0.9268868565559387,0.4566883146762848,0.36579811573028564,-0.9411676526069641,0.6631612777709961,0.5934131145477295,-0.3481614291667938,0.34275737404823303,0.6180810332298279,-0.5089508891105652,0.7340899705886841,0.9489092230796814,-0.18796096742153168,0.3195379078388214,0.9624865055084229,-0.40963608026504517,0.7576817870140076,1.2096327543258667,-0.48797550797462463,0.35527631640434265,1.187572717666626,-0.7367284297943115,0.7757437229156494,1.2972220182418823,-0.5626354217529297,0.34717923402786255,1.2633864879608154,-0.8386695981025696,0.7602759003639221,1.2958928346633911,-0.6590179800987244,0.35694509744644165,1.2423737049102783,-0.9295258522033691,0.7422693967819214,1.2646173238754272,-0.5414022207260132,0.36788612604141235,1.2131993770599365,-0.785087525844574,0.6335850358009338,1.1853407621383667,0.014934085309505463,0.412337064743042,1.190889596939087,-0.012759466655552387,0.6296353340148926,1.7129563093185425,-0.0453525111079216,0.41601046919822693,1.7114418745040894,-0.1333872377872467,0.6369602084159851,2.193554639816284,0.4027252793312073,0.41668495535850525,2.2130658626556396,0.13902850449085236,0.6419796347618103,2.258168935775757,0.41752538084983826,0.41892823576927185,2.288137912750244,0.14380082488059998,0.6069736480712891,2.3436155319213867,-0.07475142180919647,0.4281160831451416,2.348620891571045,-0.40977972745895386
