frame_number,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.48929041624069214,0.31173068284988403,-0.1776050627231598,0.501957356929779,0.2887420058250427,-0.1288304477930069,0.5097540020942688,0.29660743474960327,-0.12941783666610718,0.5182892680168152,0.303273469209671,-0.12994369864463806,0.4777911305427551,0.275640606880188,-0.11940538883209229,0.4690796434879303,0.27597588300704956,-0.11910536885261536,0.4603980779647827,0.2750827372074127,-0.12011156231164932,0.5280025005340576,0.35602107644081116,0.13850931823253632,0.44339901208877563,0.3319469690322876,0.19183047115802765,0.5029903054237366,0.33223798871040344,-0.0755382627248764,0.4757877290248871,0.3240954875946045,-0.06522873044013977,0.5974932312965393,0.5450897216796875,0.15622153878211975,0.37980520725250244,0.539099931716919,0.19242030382156372,0.6436445116996765,0.7677823305130005,-0.14396575093269348,0.33442315459251404,0.6214605569839478,-0.11543269455432892,0.5283142924308777,0.43503332138061523,-0.2666851580142975,0.43531525135040283,0.3892507553100586,-0.29968032240867615,0.5173050761222839,0.32886743545532227,-0.30183663964271545,0.457704097032547,0.29444074630737305,-0.3567202389240265,0.512124240398407,0.31736645102500916,-0.2605038583278656,0.46099331974983215,0.2671724259853363,-0.3360711932182312,0.5100751519203186,0.34641823172569275,-0.26099643111228943,0.45585814118385315,0.31332892179489136,-0.30284062027931213,0.6061314940452576,1.3750131130218506,-0.025988833978772163,0.3738168776035309,1.3843307495117188,0.027536867186427116,0.5952037572860718,2.219571113586426,-0.2493375986814499,0.36922141909599304,2.222745895385742,-0.06504005938768387,0.6119397878646851,3.0690722465515137,-0.08805477619171143,0.40551483631134033,3.0689449310302734,-0.12834298610687256,0.6205572485923767,3.1856284141540527,-0.09256966412067413,0.4121492803096771,3.172940731048584,-0.1499822586774826,0.5934064984321594,3.295335054397583,-0.5350145101547241,0.44124335050582886,3.311044931411743,-0.6600331664085388
1,0.51543790102005,0.2814274728298187,-0.8364253640174866,0.5285152792930603,0.25754261016845703,-0.7879917621612549,0.537900984287262,0.25743913650512695,-0.7880404591560364,0.5488921999931335,0.2549927234649658,-0.7881391644477844,0.4997028708457947,0.2346400022506714,-0.8023907542228699,0.49087339639663696,0.23430758714675903,-0.8022245168685913,0.480610191822052,0.2351507991552353,-0.8025558590888977,0.5629940629005432,0.3107514977455139,-0.45987841486930847,0.46886739134788513,0.2744144797325134,-0.5172443985939026,0.5299095511436462,0.28579291701316833,-0.7161260843276978,0.4966834485530853,0.2747090756893158,-0.7328770756721497,0.6368124485015869,0.47485268115997314,-0.2319999635219574,0.37989288568496704,0.4859769344329834,-0.33357158303260803,0.6819818019866943,0.8320731520652771,-0.05190608650445938,0.34171926975250244,0.8246708512306213,-0.18674887716770172,0.6946737766265869,1.1236759424209595,-0.21839237213134766,0.31277766823768616,1.1249687671661377,-0.41577333211898804,0.7061614394187927,1.2354226112365723,-0.27824369072914124,0.2929900884628296,1.2298333644866943,-0.48328134417533875,0.7037442326545715,1.2693668603897095,-0.3729555010795593,0.3091104328632355,1.236368179321289,-0.5646563768386841,0.6907097697257996,1.2379084825515747,-0.28147369623184204,0.32134801149368286,1.2054412364959717,-0.45715007185935974,0.5857601761817932,1.079497218132019,-0.020997386425733566,0.42181581258773804,1.0847657918930054,0.023049186915159225,0.592871367931366,1.7918009757995605,-0.11668755114078522,0.41005200147628784,1.7828474044799805,-0.061770495027303696,0.6006358861923218,2.389662981033325,0.27115747332572937,0.41969311237335205,2.3867034912109375,0.12939684092998505,0.603155255317688,2.466339349746704,0.28482043743133545,0.41994142532348633,2.4685325622558594,0.13324101269245148,0.5751789212226868,2.562152624130249,-0.18174168467521667,0.43753769993782043,2.5403244495391846,-0.4928746521472931
2,0.5158470869064331,0.24255487322807312,-0.8224104642868042,0.5278276801109314,0.22771522402763367,-0.775732696056366,0.5356716513633728,0.23168405890464783,-0.7758467793464661,0.544869065284729,0.23250512778759003,-0.7759914398193359,0.501497745513916,0.20859214663505554,-0.7947657704353333,0.4923073351383209,0.20832949876785278,-0.7946553826332092,0.4822719395160675,0.20863056182861328,-0.795046865940094,0.5571134090423584,0.27280935645103455,-0.45858776569366455,0.4656553268432617,0.246072918176651,-0.5356066226959229,0.5302733182907104,0.2669539153575897,-0.7047461867332458,0.49658435583114624,0.2653779685497284,-0.7269884943962097,0.6374059915542603,0.47833049297332764,-0.21546104550361633,0.38315486907958984,0.4864855706691742,-0.3695916533470154,0.6790372729301453,0.8519163131713867,-0.019908875226974487,0.34893718361854553,0.834379255771637,-0.25574633479118347,0.6928637027740479,1.1174516677856445,-0.20959459245204926,0.3247690796852112,1.119444489479065,-0.481071412563324,0.7034690976142883,1.227319598197937,-0.2580829858779907,0.3060833215713501,1.2153149843215942,-0.5478625893592834,0.6959139108657837,1.2624638080596924,-0.3580056428909302,0.316202312707901,1.2238186597824097,-0.6204936504364014,0.6834443807601929,1.2307156324386597,-0.2546289563179016,0.32974156737327576,1.189509630203247,-0.518484354019165,0.5939238667488098,1.0980093479156494,-0.0015681785298511386,0.42735373973846436,1.0672118663787842,0.0031942487694323063,0.584632158279419,1.7716599702835083,-0.08349104970693588,0.4049365818500519,1.7508933544158936,-0.08708766847848892,0.5851144790649414,2.3576271533966064,0.2805885970592499,0.40058088302612305,2.355135202407837,0.10599995404481888,0.5858170390129089,2.4288768768310547,0.2929278314113617,0.3992976248264313,2.4403915405273438,0.10833300650119781,0.5562764406204224,2.5373573303222656,-0.1316131204366684,0.4129948019981384,2.5071606636047363,-0.39530429244041443
3,0.5091635584831238,0.23636040091514587,-0.955951988697052,0.5249726176261902,0.22517867386341095,-0.9136436581611633,0.5332561135292053,0.2286008596420288,-0.9138115644454956,0.5413553714752197,0.22702239453792572,-0.9140069484710693,0.4976387321949005,0.20578648149967194,-0.9297736883163452,0.4879043996334076,0.2059970647096634,-0.9299177527427673,0.47792020440101624,0.2065678983926773,-0.9303330779075623,0.5550403594970703,0.26518282294273376,-0.6024701595306396,0.46599799394607544,0.2405368685722351,-0.6692699193954468,0.5267050862312317,0.2588876783847809,-0.8381823301315308,0.4901076555252075,0.25864389538764954,-0.857300877571106,0.6369665861129761,0.47925201058387756,-0.32813760638237,0.38326147198677063,0.4861164093017578,-0.45046043395996094,0.6801531314849854,0.8488084077835083,-0.12638668715953827,0.3567718267440796,0.8417585492134094,-0.3355937600135803,0.7025797963142395,1.0900382995605469,-0.3415589928627014,0.32321494817733765,1.1159192323684692,-0.5718659162521362,0.7183135747909546,1.2125575542449951,-0.39479687809944153,0.30634745955467224,1.2019532918930054,-0.6447846293449402,0.7159124612808228,1.2161228656768799,-0.48877546191215515,0.30988752841949463,1.2223979234695435,-0.725188136100769,0.7018316388130188,1.186966061592102,-0.39022159576416016,0.32463520765304565,1.1889504194259644,-0.6135761141777039,0.5960894823074341,1.1350888013839722,-0.002244692062959075,0.4332628846168518,1.065653681755066,0.003633010433986783,0.5852222442626953,1.7581987380981445,-0.12490484118461609,0.41124874353408813,1.7337090969085693,-0.15768660604953766,0.5991092920303345,2.3392207622528076,0.23307916522026062,0.4199316203594208,2.337585926055908,0.0023110287729650736,0.6011210680007935,2.414126396179199,0.2430647909641266,0.42200976610183716,2.4249393939971924,0.0011205879272893071,0.5755490660667419,2.5067639350891113,-0.2163839340209961,0.4350229501724243,2.4870951175689697,-0.4733109772205353
4,0.5074281096458435,0.2309335470199585,-0.827131986618042,0.5243685245513916,0.21928954124450684,-0.7831857800483704,0.5330177545547485,0.22339676320552826,-0.783341646194458,0.5407565236091614,0.22294476628303528,-0.7834505438804626,0.49642083048820496,0.20262108743190765,-0.7986460328102112,0.485479474067688,0.20189973711967468,-0.7986710667610168,0.47528356313705444,0.20152264833450317,-0.7990983724594116,0.5555508732795715,0.2603833079338074,-0.47655215859413147,0.46336829662323,0.22857441008090973,-0.5381565690040588,0.5258110761642456,0.2556794583797455,-0.7116969227790833,0.48722043633461,0.255957692861557,-0.729276716709137,0.6356433629989624,0.4786236882209778,-0.23671790957450867,0.3822931945323944,0.4873511493206024,-0.36419373750686646,0.6772472262382507,0.8514522910118103,-0.043742477893829346,0.35567083954811096,0.8429614305496216,-0.27638667821884155,0.6952372193336487,1.1187012195587158,-0.2839946746826172,0.3231890797615051,1.1186518669128418,-0.5291973948478699,0.7076190114021301,1.249893069267273,-0.3427201807498932,0.3031935691833496,1.2328002452850342,-0.6083405017852783,0.7035195827484131,1.2560878992080688,-0.448158323764801,0.31681522727012634,1.2319567203521729,-0.6855284571647644,0.6890224814414978,1.2242672443389893,-0.3378661274909973,0.3280693292617798,1.1972160339355469,-0.5703907608985901,0.5894711017608643,1.1563315391540527,0.004602767061442137,0.42800936102867126,1.0684657096862793,-0.0031381219159811735,0.5782293677330017,1.7597006559371948,-0.1211395338177681,0.40775007009506226,1.7348206043243408,-0.15988843142986298,0.5910513401031494,2.332911729812622,0.22152012586593628,0.4148238003253937,2.332695484161377,0.002814442152157426,0.5935079455375671,2.407013177871704,0.2315896451473236,0.41562125086784363,2.422330617904663,0.002166117075830698,0.5661340355873108,2.504119634628296,-0.20133164525032043,0.430240660905838,2.477740526199341,-0.4612804651260376
5,0.512212336063385,0.22273895144462585,-0.8663969039916992,0.5286354422569275,0.2117551565170288,-0.8200749158859253,0.5362951755523682,0.21506033837795258,-0.8201915621757507,0.5441818237304688,0.21350961923599243,-0.8202648758888245,0.49987560510635376,0.19661332666873932,-0.8414041996002197,0.4889516830444336,0.196070596575737,-0.8414779305458069,0.4782579839229584,0.19570215046405792,-0.8418753743171692,0.5561270117759705,0.24422360956668854,-0.5029401779174805,0.46435457468032837,0.22068873047828674,-0.5930063128471375,0.5298116207122803,0.25238510966300964,-0.7477474808692932,0.4908602833747864,0.253031849861145,-0.773297905921936,0.635606586933136,0.47633928060531616,-0.23516033589839935,0.3813886046409607,0.49029794335365295,-0.4150580167770386,0.6791883707046509,0.8428821563720703,-0.0282575786113739,0.35703790187835693,0.8412134051322937,-0.3162010610103607,0.7064907550811768,1.1013215780258179,-0.2335561364889145,0.326074481010437,1.1234592199325562,-0.5540637373924255,0.7262923717498779,1.217411756515503,-0.28237009048461914,0.301823228597641,1.2316699028015137,-0.625810980796814,0.7243227362632751,1.2239441871643066,-0.3796077370643616,0.31185540556907654,1.2337942123413086,-0.7020241022109985,0.7088999152183533,1.1948754787445068,-0.2815844416618347,0.3259817361831665,1.1998348236083984,-0.5933735370635986,0.6043087244033813,1.1423450708389282,0.009697375819087029,0.43708479404449463,1.0678480863571167,-0.008245687931776047,0.5923840999603271,1.7481167316436768,-0.10261275619268417,0.4179759621620178,1.7297921180725098,-0.15356455743312836,0.603568971157074,2.3220531940460205,0.24965885281562805,0.42492178082466125,2.3259425163269043,0.014330731704831123,0.6048807501792908,2.3950188159942627,0.2606402635574341,0.42529723048210144,2.413160800933838,0.016301823779940605,0.582449197769165,2.494048595428467,-0.15912942588329315,0.4409172236919403,2.4716174602508545,-0.4496656060218811
6,0.5121431350708008,0.21802742779254913,-0.8835232853889465,0.5278902649879456,0.198433056473732,-0.842176616191864,0.5353755950927734,0.20136849582195282,-0.8422401547431946,0.5429476499557495,0.20137937366962433,-0.8424186706542969,0.4994969069957733,0.18947862088680267,-0.8609215617179871,0.4886541962623596,0.18967515230178833,-0.8609393835067749,0.47797998785972595,0.18976148962974548,-0.8612552881240845,0.5540945529937744,0.23511698842048645,-0.5345803499221802,0.46389928460121155,0.2150614708662033,-0.612158477306366,0.5293859243392944,0.257478803396225,-0.7667266726493835,0.4909016191959381,0.2592436671257019,-0.7885633111000061,0.6340495944023132,0.4768405556678772,-0.25915804505348206,0.38260653614997864,0.49161025881767273,-0.4248242974281311,0.6758100986480713,0.8438330888748169,-0.05143367499113083,0.35767146944999695,0.8407638072967529,-0.31756460666656494,0.7003933191299438,1.101346492767334,-0.24874117970466614,0.3212868571281433,1.1121569871902466,-0.5408000349998474,0.7142266631126404,1.2194896936416626,-0.2965633273124695,0.29903095960617065,1.216396689414978,-0.607347309589386,0.7112703323364258,1.225312352180481,-0.3927358090877533,0.31807050108909607,1.1795393228530884,-0.6795212030410767,0.6943339705467224,1.189491868019104,-0.29829344153404236,0.33054959774017334,1.1378735303878784,-0.5778462886810303,0.5943718552589417,1.1042126417160034,0.008320567198097706,0.43294525146484375,1.066683053970337,-0.006891872268170118,0.5814432501792908,1.7381898164749146,-0.09858151525259018,0.4091552197933197,1.7202597856521606,-0.13004641234874725,0.5894809365272522,2.310114622116089,0.23943012952804565,0.4130805730819702,2.311666488647461,0.040344562381505966,0.5906895399093628,2.3830041885375977,0.25031569600105286,0.4135066270828247,2.397132635116577,0.04125796630978584,0.5660686492919922,2.4810972213745117,-0.1558186560869217,0.427987277507782,2.459242582321167,-0.42323094606399536
7,0.5095809102058411,0.21579337120056152,-0.9323609471321106,0.5260145664215088,0.19372659921646118,-0.8914215564727783,0.5340954065322876,0.19627372920513153,-0.8914310336112976,0.5414931178092957,0.19678059220314026,-0.8915971517562866,0.49743184447288513,0.18714208900928497,-0.9069183468818665,0.48620614409446716,0.1876685470342636,-0.9068966507911682,0.47569695115089417,0.18800172209739685,-0.9071889519691467,0.5541515350341797,0.23262201249599457,-0.5775209665298462,0.46257656812667847,0.21229970455169678,-0.6422141790390015,0.527130663394928,0.25705161690711975,-0.813395619392395,0.4883491098880768,0.2586774528026581,-0.8314035534858704,0.6338813900947571,0.47684624791145325,-0.29493993520736694,0.383574515581131,0.49086692929267883,-0.4365457594394684,0.6770447492599487,0.8416717648506165,-0.06958353519439697,0.3568271994590759,0.8402502536773682,-0.31670379638671875,0.7050215601921082,1.1001771688461304,-0.26206567883491516,0.32074835896492004,1.1023197174072266,-0.5562755465507507,0.715187668800354,1.2200367450714111,-0.3111622929573059,0.2984994053840637,1.203603744506836,-0.625842273235321,0.7112776041030884,1.2249435186386108,-0.40449896454811096,0.3187594711780548,1.1866964101791382,-0.7001495957374573,0.696834146976471,1.1934400796890259,-0.31054574251174927,0.33436405658721924,1.128347635269165,-0.594120979309082,0.592323362827301,1.0417556762695312,0.008319069631397724,0.43566134572029114,1.0614683628082275,-0.006934477016329765,0.5826758146286011,1.7344908714294434,-0.09892119467258453,0.40819552540779114,1.7160454988479614,-0.10805731266736984,0.588469386100769,2.3057940006256104,0.24370671808719635,0.4108562767505646,2.306265115737915,0.06634236127138138,0.5896775126457214,2.3790221214294434,0.2553957998752594,0.41133755445480347,2.391460418701172,0.0674685686826706,0.5638192892074585,2.4764509201049805,-0.1574779599905014,0.4248116612434387,2.4545435905456543,-0.40394723415374756
8,0.5075156092643738,0.21508435904979706,-0.9500637650489807,0.5246440172195435,0.19190198183059692,-0.9090685248374939,0.5333760380744934,0.19373664259910583,-0.9090768694877625,0.5407066941261292,0.1943090707063675,-0.9092051386833191,0.4956968128681183,0.18606090545654297,-0.9251700639724731,0.4841899573802948,0.1861162781715393,-0.9251841306686401,0.47395405173301697,0.18604031205177307,-0.9255102872848511,0.5544631481170654,0.23108257353305817,-0.5915910601615906,0.46168428659439087,0.2079870104789734,-0.6586355566978455,0.5253975987434387,0.25662073493003845,-0.8292158842086792,0.4862409234046936,0.2582443952560425,-0.8480736017227173,0.63388991355896,0.4771110713481903,-0.30451148748397827,0.3832415044307709,0.49013417959213257,-0.45072996616363525,0.6779249310493469,0.8424407839775085,-0.08068037778139114,0.35614335536956787,0.8418518900871277,-0.3316664695739746,0.7067753672599792,1.1019302606582642,-0.2769293785095215,0.31982043385505676,1.0970382690429688,-0.5820503830909729,0.7167460322380066,1.2220404148101807,-0.3252195715904236,0.29763489961624146,1.1991734504699707,-0.6549771428108215,0.7131777405738831,1.225864291191101,-0.417986661195755,0.3160342276096344,1.194182276725769,-0.7317289113998413,0.6988599300384521,1.1945823431015015,-0.32486775517463684,0.3346515893936157,1.123770833015442,-0.6207509636878967,0.590779721736908,1.0374668836593628,0.006363707594573498,0.4352337419986725,1.05942702293396,-0.0050356765277683735,0.5800706148147583,1.7324042320251465,-0.09441205114126205,0.4056011140346527,1.7138895988464355,-0.10151312500238419,0.5858892798423767,2.303407907485962,0.26011934876441956,0.40960752964019775,2.3038365840911865,0.07971782237291336,0.5874283313751221,2.376401662826538,0.27216997742652893,0.4100129306316376,2.388683557510376,0.08135221898555756,0.5630775094032288,2.474174976348877,-0.14810727536678314,0.42125776410102844,2.453092336654663,-0.3918519616127014
9,0.5070185661315918,0.2140328735113144,-0.9590717554092407,0.5244320034980774,0.18932846188545227,-0.9194425344467163,0.5333665013313293,0.19091719388961792,-0.9194933772087097,0.5406570434570312,0.19156205654144287,-0.9196987748146057,0.49536699056625366,0.18472512066364288,-0.9351561665534973,0.4836112856864929,0.18506500124931335,-0.9352009296417236,0.47344347834587097,0.18518464267253876,-0.9354857802391052,0.5546103715896606,0.22630350291728973,-0.6034557819366455,0.46138426661491394,0.20696595311164856,-0.6694921255111694,0.5249538421630859,0.25777867436408997,-0.8378506898880005,0.4855022728443146,0.2583967447280884,-0.8564079403877258,0.633862316608429,0.4756844937801361,-0.3167392611503601,0.3829211890697479,0.48975732922554016,-0.4472716450691223,0.679861843585968,0.8414192795753479,-0.10356029868125916,0.3557611107826233,0.8403025269508362,-0.32491806149482727,0.705490231513977,1.0983668565750122,-0.3125378489494324,0.3234507441520691,1.076924204826355,-0.5729663968086243,0.7137510776519775,1.2195837497711182,-0.3679603636264801,0.3044494688510895,1.1948010921478271,-0.6447914838790894,0.7076533436775208,1.2177886962890625,-0.45796146988868713,0.31991755962371826,1.1672117710113525,-0.7189226150512695,0.6952658891677856,1.189239263534546,-0.3589964210987091,0.3349126875400543,1.132764458656311,-0.6102103590965271,0.5913103222846985,1.036792278289795,0.0039475345984101295,0.43621525168418884,1.05498468875885,-0.002725333673879504,0.5794774293899536,1.7314848899841309,-0.11335937678813934,0.4054472744464874,1.7122727632522583,-0.10322979092597961,0.5844213366508484,2.302589178085327,0.21593737602233887,0.4079531729221344,2.303069829940796,0.051635343581438065,0.5858082175254822,2.375375747680664,0.22600553929805756,0.4084596037864685,2.3871524333953857,0.05021396651864052,0.5608401894569397,2.473144292831421,-0.1879032999277115,0.42037495970726013,2.452052354812622,-0.4130760729312897
